,top_x,top_y,bottom_x,bottom_y
747,3376.2162162162163,851.2893372594533,3376.2162162162163,-833.2893372594533
748,3380.675675675676,853.8524280049983,3380.675675675676,-835.8524280049983
749,3385.1351351351354,855.8552811588933,3385.1351351351354,-837.8552811588933
750,3389.5945945945946,857.382104127454,3389.5945945945946,-839.382104127454
751,3394.054054054054,858.5171043169968,3394.054054054054,-840.5171043169968
752,3398.5135135135138,859.3444891338378,3398.5135135135138,-841.3444891338378
753,3402.972972972973,859.9484659842929,3402.972972972973,-841.9484659842929
754,3407.4324324324325,860.413242274678,3407.4324324324325,-842.413242274678
755,3411.891891891892,860.82302541131,3411.891891891892,-842.82302541131
756,3416.3513513513517,861.2620228005045,3416.3513513513517,-843.2620228005045
757,3420.810810810811,861.8143332528646,3420.810810810811,-843.8143332528646
758,3425.2702702702704,862.5346668641597,3425.2702702702704,-844.5346668641597
759,3429.72972972973,863.4087211545401,3429.72972972973,-845.4087211545401
760,3434.189189189189,864.4122978598074,3434.189189189189,-846.4122978598074
761,3438.6486486486488,865.5211987157641,3438.6486486486488,-847.5211987157641
762,3443.1081081081084,866.7112254582121,3443.1081081081084,-848.7112254582121
763,3447.5675675675675,867.9581798229531,3447.5675675675675,-849.9581798229531
764,3452.027027027027,869.2378635457898,3452.027027027027,-851.2378635457898
765,3456.4864864864867,870.5260783625239,3456.4864864864867,-852.5260783625239
766,3460.9459459459463,871.7986260089572,3460.9459459459463,-853.7986260089572
767,3465.4054054054054,873.031312826942,3465.4054054054054,-855.031312826942
768,3469.864864864865,874.2078859883949,3469.864864864865,-856.2078859883949
769,3474.3243243243246,875.3363250938701,3474.3243243243246,-857.3363250938701
770,3478.7837837837837,876.4292157938431,3478.7837837837837,-858.4292157938431
771,3483.2432432432433,877.4991437387899,3483.2432432432433,-859.4991437387899
772,3487.702702702703,878.5586945791867,3487.702702702703,-860.5586945791867
773,3492.1621621621625,879.6204539655087,3492.1621621621625,-861.6204539655087
774,3496.6216216216217,880.6970075482315,3496.6216216216217,-862.6970075482315
775,3501.0810810810813,881.8009409778311,3501.0810810810813,-863.8009409778311
776,3505.540540540541,882.9448399047837,3505.540540540541,-864.9448399047837
777,3510.0,884.1412899795642,3510.0,-866.1412899795642
778,3514.4594594594596,885.3964218546188,3514.4594594594596,-867.3964218546188
779,3518.918918918919,886.6905461902727,3518.918918918919,-868.6905461902727
780,3523.3783783783783,887.9975186488203,3523.3783783783783,-869.9975186488203
781,3527.837837837838,889.291194892557,3527.837837837838,-871.291194892557
782,3532.2972972972975,890.5454305837771,3532.2972972972975,-872.5454305837771
783,3536.756756756757,891.7340813847765,3536.756756756757,-873.7340813847765
784,3541.2162162162163,892.8310029578496,3541.2162162162163,-874.8310029578496
785,3545.675675675676,893.8100509652915,3545.675675675676,-875.8100509652915
786,3550.1351351351354,894.6450810693966,3550.1351351351354,-876.6450810693966
